posCode,posName,date,avgTemp,lowTemp,lowTempTime,highTemp,highTempTime
232,천안,2021-06-24,21.7,16.5,517,27.1,1449
232,천안,2021-06-25,23.1,17.1,417,29.3,1507
232,천안,2021-06-26,21.1,18.5,2347,26,1622
232,천안,2021-06-27,23.4,17.1,436,28.6,1623
232,천안,2021-06-28,22.7,19.1,2356,28,1359
232,천안,2021-06-29,22.9,17.4,520,28.2,1605
232,천안,2021-06-30,23.4,19.4,425,28.8,1623
232,천안,2021-07-01,25.1,18.9,454,31.2,1627
232,천안,2021-07-02,25.2,19.9,522,30.2,1553
232,천안,2021-07-03,22.5,20.5,1919,25.7,1151
232,천안,2021-07-04,22.5,20.7,1,24,1426
232,천안,2021-07-05,22.5,19.7,402,26.2,1450
232,천안,2021-07-06,23.4,20,517,27,1349
232,천안,2021-07-07,24.7,21.9,631,27.2,1409
232,천안,2021-07-08,25.1,22.1,2338,30,1642
232,천안,2021-07-09,24.5,21.1,2338,29.5,1449
232,천안,2021-07-10,25.1,21.4,1,29.5,1254
232,천안,2021-07-11,25.1,22.5,2350,29.3,1622
232,천안,2021-07-12,26.2,21.2,248,32.3,1556
232,천안,2021-07-13,27.4,22.7,534,32,1455
232,천안,2021-07-14,27.5,22.9,508,31.7,1202
232,천안,2021-07-15,27.2,22.6,2357,33.3,1312
232,천안,2021-07-16,25.9,21.1,518,32.7,1444
232,천안,2021-07-17,25.5,20.5,344,30.1,1723
232,천안,2021-07-18,26.7,21.5,536,31.8,1346
232,천안,2021-07-19,26.2,22.4,400,31.7,1352
232,천안,2021-07-20,26.5,22.7,413,30.5,1639
232,천안,2021-07-21,27.7,21.6,542,33.8,1524
232,천안,2021-07-22,27.1,21,533,33.6,1431
232,천안,2021-07-23,27.7,21.7,547,34.1,1511
232,천안,2021-07-24,28,22.9,519,33.7,1521
232,천안,2021-07-25,27.8,22.8,441,33.2,1300
232,천안,2021-07-26,28.1,24,2346,33.4,1606
232,천안,2021-07-27,28.1,21.6,544,34.2,1520
232,천안,2021-07-28,28.6,23.6,553,34.2,1600
232,천안,2021-07-29,27.7,22.7,552,33.4,1351
232,천안,2021-07-30,28.9,23.8,604,34.6,1513
232,천안,2021-07-31,28.4,24.8,2353,33.9,1506
232,천안,2021-08-01,25.8,23,351,30.7,1348
232,천안,2021-08-02,25.2,23.3,347,27.8,1438
232,천안,2021-08-03,26.5,23.7,541,30.5,1332
232,천안,2021-08-04,27.5,23.2,549,32.4,1355
232,천안,2021-08-05,28,23.2,558,33.6,1420
232,천안,2021-08-06,27.4,23.2,2257,33.8,1501
232,천안,2021-08-07,26.3,21.4,540,32.2,1419
232,천안,2021-08-08,25.2,21.8,201,29.6,1324
232,천안,2021-08-09,26.7,20.9,629,32.3,1551
232,천안,2021-08-10,24.7,21.4,601,29.3,1304
232,천안,2021-08-11,25.7,20.8,531,31.5,1523
232,천안,2021-08-12,25.2,20.7,2200,30.5,1359
232,천안,2021-08-13,24.3,20.6,422,28,1521
232,천안,2021-08-14,24.6,22.3,454,28.3,1544
232,천안,2021-08-15,25.1,19.4,558,30.6,1455
232,천안,2021-08-16,24.6,19.7,530,28.9,1328
232,천안,2021-08-17,23.6,19.7,505,28.6,1545
232,천안,2021-08-18,22.8,19.3,233,29.2,1728
232,천안,2021-08-19,23.1,18.5,305,29,1602
232,천안,2021-08-20,24.3,19.3,545,30.2,1408
232,천안,2021-08-21,23.1,21.2,132,27.8,1551
232,천안,2021-08-22,23.6,20.3,613,27.2,1537
232,천안,2021-08-23,21.4,20.3,1754,23.8,1113
232,천안,2021-08-24,24,21,13,28.1,1615
232,천안,2021-08-25,22.6,21.8,1236,23.9,1146
232,천안,2021-08-26,24.1,21.3,700,28,1409
232,천안,2021-08-27,21,18.2,2353,24.5,818
232,천안,2021-08-28,21.6,18,259,25.5,1702
232,천안,2021-08-29,21.4,17.8,600,26.9,1550
232,천안,2021-08-30,21.5,18.8,454,25,1552
232,천안,2021-08-31,21.4,19.5,2015,24,1402
232,천안,2021-09-01,22,21,1,23.7,1433
232,천안,2021-09-02,22.5,19.9,2300,25.2,1150
232,천안,2021-09-03,22.5,18.3,322,28,1624
232,천안,2021-09-04,21.4,16.6,609,26.8,1400
232,천안,2021-09-05,20.6,16.3,601,24.8,1553
232,천안,2021-09-06,20.2,17,309,24.7,1206
232,천안,2021-09-07,20.3,18.2,1,22.8,1800
232,천안,2021-09-08,21,16.8,2341,26.4,1432
232,천안,2021-09-09,20.2,15.3,326,27.6,1446
232,천안,2021-09-10,21.7,17.3,614,27.6,1347
232,천안,2021-09-11,22.4,18.2,230,28.8,1516
232,천안,2021-09-12,22.1,17.6,301,28.9,1423
232,천안,2021-09-13,22.7,18.3,2344,28.9,1440
232,천안,2021-09-14,21.5,17.6,245,25.9,1417
232,천안,2021-09-15,21.4,15.4,557,28.1,1528
232,천안,2021-09-16,21.2,14.9,249,26.1,1349
232,천안,2021-09-17,19.1,15.5,2318,21.5,1
232,천안,2021-09-18,19.9,13.2,607,27.2,1527
232,천안,2021-09-19,21.1,16.1,551,27.8,1510
232,천안,2021-09-20,21.8,15.5,630,26.2,1255
232,천안,2021-09-21,21.9,19.5,2119,25.8,1502
232,천안,2021-09-22,20.3,17.2,603,26,1440
232,천안,2021-09-23,19,13.7,544,25,1314
232,천안,2021-09-24,19.3,12.9,631,26,1522
232,천안,2021-09-25,19.7,15.5,238,23.4,1253
232,천안,2021-09-26,20.5,16.5,341,25.1,1517
232,천안,2021-09-27,20.5,17.1,551,25.6,1330
232,천안,2021-09-28,20.6,18.2,645,24.1,1412
232,천안,2021-09-29,20.2,18.5,2400,22.5,1436
232,천안,2021-09-30,20.2,16.1,533,27.1,1415
232,천안,2021-10-01,19.9,15.1,422,27.1,1519
232,천안,2021-10-02,19,14.1,238,26.1,1519
232,천안,2021-10-03,19.9,14.8,348,28.7,1354
232,천안,2021-10-04,21,14.8,303,27.7,1439
232,천안,2021-10-05,22,16.8,624,28.1,1431
232,천안,2021-10-06,20.5,17.3,2356,24.4,1451
232,천안,2021-10-07,19.1,17.1,9,21.2,1000
232,천안,2021-10-08,19.4,17.7,59,21.5,1405
232,천안,2021-10-09,21.3,18.6,2342,26.7,1600
232,천안,2021-10-10,20.8,15.8,2300,27,1603
232,천안,2021-10-11,16,13.2,530,18.4,1352
232,천안,2021-10-12,16.3,15.6,1645,17,44
232,천안,2021-10-13,18,14.1,548,23.5,1338
232,천안,2021-10-14,18,13.1,700,24.3,1522
232,천안,2021-10-15,17.5,15.1,1,20.6,1324
232,천안,2021-10-16,11.4,5.2,2354,17,8
232,천안,2021-10-17,4.7,0.3,522,10.6,1435
232,천안,2021-10-18,7.7,-1.2,627,16.5,1448
232,천안,2021-10-19,9.8,4.4,2335,16,1403
232,천안,2021-10-20,7.5,1.2,633,15.4,1501
232,천안,2021-10-21,7.7,1,659,15.6,1455
232,천안,2021-10-22,8.1,1.2,645,16.5,1505
232,천안,2021-10-23,8.7,1.6,710,18.2,1504
232,천안,2021-10-24,8.9,1.8,650,17.8,1456
232,천안,2021-10-25,9,2.5,618,17.6,1357
232,천안,2021-10-26,9.8,2.7,631,18.5,1403
232,천안,2021-10-27,10.5,4.5,2359,18.3,1309
232,천안,2021-10-28,9.2,1.8,701,19,1544
232,천안,2021-10-29,10.9,4.2,711,19.3,1356
232,천안,2021-10-30,10.5,6.3,330,17.4,1546
232,천안,2021-10-31,10.7,4.2,446,19.7,1415
232,천안,2021-11-01,10.8,6.9,339,17.9,1324
232,천안,2021-11-02,10.5,6.2,700,16.9,1415
232,천안,2021-11-03,9.5,2.8,655,17.1,1423
232,천안,2021-11-04,11.3,6.2,629,18.3,1417
232,천안,2021-11-05,10.1,4.9,724,19.5,1454
232,천안,2021-11-06,11.4,4.3,624,20.2,1451
232,천안,2021-11-07,13.5,4.6,658,21.1,1311
232,천안,2021-11-08,9.8,5.9,2302,16,547
232,천안,2021-11-09,6.6,4.6,534,10.7,1336
232,천안,2021-11-10,4.1,0.2,654,6.2,2356
232,천안,2021-11-11,5.4,0.8,704,10.1,1339
232,천안,2021-11-12,4.4,0.7,705,8.5,1335
232,천안,2021-11-13,5.3,-1.8,641,13.4,1454
232,천안,2021-11-14,8.5,2.9,224,17.2,1413
232,천안,2021-11-15,7.1,1.5,606,15.5,1428
232,천안,2021-11-16,6.2,0.9,715,14.7,1340
232,천안,2021-11-17,5.5,-1.1,712,13.5,1436
232,천안,2021-11-18,8.5,1.4,448,17.4,1423
232,천안,2021-11-19,10.2,3.3,615,17.5,1443
232,천안,2021-11-20,9.1,4.4,2332,16.1,1538
232,천안,2021-11-21,8.9,4,409,15,1518
232,천안,2021-11-22,3.8,0.2,2324,10.6,3
232,천안,2021-11-23,0.2,-3.6,730,1.8,1302
232,천안,2021-11-24,3.5,-0.6,652,11.2,1428
232,천안,2021-11-25,5.1,-0.1,20,12.7,1354
232,천안,2021-11-26,3,-3.2,647,9.8,1402
232,천안,2021-11-27,1.7,-3.9,737,9.8,1506
232,천안,2021-11-28,2.6,-5.1,728,12.3,1445
232,천안,2021-11-29,4.1,-2.7,735,12.3,1541
232,천안,2021-11-30,5.3,2,28,9.4,1353
232,천안,2021-12-01,0.3,-2.9,2350,2.8,1
232,천안,2021-12-02,0.7,-7.1,729,6.6,1526
232,천안,2021-12-03,2.8,0.1,2359,6.1,1152
232,천안,2021-12-04,-0.5,-5.4,730,5.4,1606
232,천안,2021-12-05,0.4,-5.6,738,9.1,1516
232,천안,2021-12-06,2.6,-4.2,552,12.5,1515
232,천안,2021-12-07,3.9,-2,640,12.4,1505
232,천안,2021-12-08,3.8,-2.4,755,12.9,1526
232,천안,2021-12-09,3.8,-2.1,726,10.2,1342
232,천안,2021-12-10,5.8,1.3,110,8.8,1521
232,천안,2021-12-11,6.1,2.2,429,10,1456
232,천안,2021-12-12,2.7,-3.1,2351,7,1200
232,천안,2021-12-13,-2.4,-6.8,734,2.1,1455
232,천안,2021-12-14,2.2,-5.4,16,6.8,1343
232,천안,2021-12-15,5,1.7,2359,9.8,1521
232,천안,2021-12-16,4.8,1.4,213,10.7,1408
232,천안,2021-12-17,-3.3,-8.7,2336,5.9,1
232,천안,2021-12-18,-4.8,-12.1,738,0.4,1534
232,천안,2021-12-19,-0.6,-5,756,4.6,1528
232,천안,2021-12-20,3.6,-4.2,14,11.2,1330
232,천안,2021-12-21,3.7,-1,559,12,1327
232,천안,2021-12-22,0.4,-5.4,733,9.1,1503
232,천안,2021-12-23,0.4,-6,601,9.2,1444
232,천안,2021-12-24,0,-4.6,2356,6,1222
232,천안,2021-12-25,-8.8,-12.3,2345,-4.6,1
232,천안,2021-12-26,-9.8,-13.7,455,-5.2,1504
232,천안,2021-12-27,-7.2,-14.9,750,-1.2,1521
232,천안,2021-12-28,-3,-8,253,1.7,1551
232,천안,2021-12-29,1.1,-5.2,115,7.3,1436
232,천안,2021-12-30,-2.1,-4,739,1.2,1353
232,천안,2021-12-31,-5.1,-9.2,2350,-1.8,1442
232,천안,2022-01-01,-6.5,-13.2,611,1,1555
232,천안,2022-01-02,-2.3,-8.6,331,4.9,1204
232,천안,2022-01-03,-4.2,-11.9,725,3,1610
232,천안,2022-01-04,-2.2,-8,2357,2.5,1401
232,천안,2022-01-05,-3.7,-10.7,533,3.1,1441
232,천안,2022-01-06,-2.7,-9,713,4.4,1501
232,천안,2022-01-07,-4.1,-11.1,748,5,1513
232,천안,2022-01-08,-1.2,-10.4,644,6.5,1438
232,천안,2022-01-09,0.7,-4.8,2341,5.5,1328
232,천안,2022-01-10,-1,-7.7,741,5.1,1454
232,천안,2022-01-11,-5.1,-8.6,2400,0.3,136
232,천안,2022-01-12,-7.3,-13.8,731,-1.4,1505
232,천안,2022-01-13,-5.3,-9.4,411,-1.5,1311
232,천안,2022-01-14,-5.2,-11.7,755,1.4,1534
232,천안,2022-01-15,-2.3,-8.8,626,4.2,1608
232,천안,2022-01-16,-0.6,-4.8,2140,3.2,556
232,천안,2022-01-17,-4.7,-11.3,742,1.7,1433
232,천안,2022-01-18,-7.2,-14.2,742,0.1,1602
232,천안,2022-01-19,-5.8,-12.5,716,0.4,1709
232,천안,2022-01-20,-5.5,-12.7,712,2.5,1537
232,천안,2022-01-21,-4.7,-12.7,742,5.3,1607
232,천안,2022-01-22,0.7,-7.4,151,8.5,1506
232,천안,2022-01-23,2.3,-3.2,2339,9.3,1407
232,천안,2022-01-24,2.8,-5.5,559,9.2,1433
232,천안,2022-01-25,2.3,0.5,2240,4.4,4
232,천안,2022-01-26,1.3,-2.1,2346,6.1,1515
232,천안,2022-01-27,-1.2,-6.4,745,4.5,1339
232,천안,2022-01-28,-1.6,-5.8,731,2.9,1452
232,천안,2022-01-29,-3.5,-8.2,755,1.6,1411
232,천안,2022-01-30,-4.1,-11.3,720,2.5,1439
232,천안,2022-01-31,-2.3,-10.9,740,5.5,1544
232,천안,2022-02-01,-0.5,-1.8,1940,1,1227
232,천안,2022-02-02,-2.4,-7,2237,0.7,1419
232,천안,2022-02-03,-3.6,-9.1,746,1.8,1429
232,천안,2022-02-04,-4,-7.4,207,0.9,1423
232,천안,2022-02-05,-5.1,-8.5,449,-0.7,1458
232,천안,2022-02-06,-4,-11.8,646,2.9,1309
232,천안,2022-02-07,-3,-10.7,746,2.3,1421
232,천안,2022-02-08,-1.5,-8.3,605,5.8,1438
232,천안,2022-02-09,-0.4,-9.4,742,7.6,1514
232,천안,2022-02-10,1.1,-4,802,7.3,1356
232,천안,2022-02-11,0.7,-7,726,9.8,1456
232,천안,2022-02-12,2.3,-3.3,715,11.3,1519
232,천안,2022-02-13,2.6,-3.3,535,10.8,1420
232,천안,2022-02-14,1.9,-5,734,10.7,1345
232,천안,2022-02-15,-3.1,-5.5,2358,0,1
232,천안,2022-02-16,-5.9,-7.9,2350,-3.5,1505
232,천안,2022-02-17,-6.1,-10.2,409,-1.2,1552
232,천안,2022-02-18,-2.9,-12.7,639,5.9,1645
232,천안,2022-02-19,-0.6,-4.8,2400,3.4,1449
232,천안,2022-02-20,-3.7,-6.6,703,-0.8,1411
232,천안,2022-02-21,-2.1,-10.2,711,5.3,1356
232,천안,2022-02-22,-3,-6.7,730,2.2,1532
232,천안,2022-02-23,-5.3,-11.7,723,-0.2,1324
232,천안,2022-02-24,-3.6,-11.8,624,3.6,1420
232,천안,2022-02-25,0.7,-9.1,656,10.4,1434
232,천안,2022-02-26,5.1,-2.5,418,12.3,1428
232,천안,2022-02-27,3,-3.8,709,10.5,1449
232,천안,2022-02-28,3.9,-4.7,647,12.5,1659
232,천안,2022-03-01,4.5,0.2,2400,9.9,1300
232,천안,2022-03-02,1.9,-6,707,9.8,1425
232,천안,2022-03-03,3.6,-4.4,649,13.3,1541
232,천안,2022-03-04,7.3,-3.2,620,16.9,1501
232,천안,2022-03-05,3,-0.9,2217,8.3,1
232,천안,2022-03-06,1.3,-3.3,322,6.2,1528
232,천안,2022-03-07,1.7,-5.4,707,9.5,1511
232,천안,2022-03-08,3.8,-5,658,13.2,1600
232,천안,2022-03-09,5.8,-1.6,345,15.2,1521
232,천안,2022-03-10,7.5,-1.5,406,17.1,1550
232,천안,2022-03-11,9.4,0.2,417,18.2,1543
232,천안,2022-03-12,13.7,5.2,428,20.3,1436
232,천안,2022-03-13,13.2,11.3,2336,16.7,255
232,천안,2022-03-14,9.6,5.3,2324,13.5,1300
232,천안,2022-03-15,8.2,3.6,711,15.1,1516
232,천안,2022-03-16,9.1,0.2,637,17.9,1521
232,천안,2022-03-17,8.5,6.8,2352,10.7,1241
232,천안,2022-03-18,6.9,5.3,627,8.9,1459
232,천안,2022-03-19,3.7,1.2,457,6.7,1332
232,천안,2022-03-20,4.3,0.5,2356,9.9,1454
232,천안,2022-03-21,4.2,-2.9,623,10.9,1502
232,천안,2022-03-22,5.7,-1.9,651,12.5,1527
232,천안,2022-03-23,4.4,0.7,416,9.3,1624
232,천안,2022-03-24,6.7,-1.5,638,15,1633
232,천안,2022-03-25,11.4,2.8,605,18,1611
232,천안,2022-03-26,11.1,5.7,2354,14.6,604
232,천안,2022-03-27,7.1,0.1,620,14.3,1220
232,천안,2022-03-28,6.1,-2.5,621,14.4,1537
232,천안,2022-03-29,8.4,-1.3,616,17.9,1505
232,천안,2022-03-30,10.4,1.8,636,17.5,1433
232,천안,2022-03-31,10.2,6.7,2359,14.1,1433
239,세종,2021-04-01,15.6,11.2,555,20.7,1352
239,세종,2021-04-02,17.1,12,600,22.3,1423
239,세종,2021-04-03,15.8,14.3,2348,17.7,1
239,세종,2021-04-04,11.2,9.2,839,14.3,1
239,세종,2021-04-05,11.2,4.2,620,17.5,1609
239,세종,2021-04-06,12.7,5.5,509,19.8,1453
239,세종,2021-04-07,13.4,5,610,21.9,1540
239,세종,2021-04-08,12.4,5.2,620,19.1,1359
239,세종,2021-04-09,11.7,4.2,621,18.9,1550
239,세종,2021-04-10,12.1,6.5,504,19.9,1515
239,세종,2021-04-11,14.6,5.7,550,22.5,1431
239,세종,2021-04-12,13.2,11.9,1325,16.1,1044
239,세종,2021-04-13,10.2,3.9,2228,16.2,1231
239,세종,2021-04-14,9,1.3,617,15.9,1458
239,세종,2021-04-15,10.4,0.7,553,18.3,1542
239,세종,2021-04-16,10.9,7.4,552,15.2,1150
239,세종,2021-04-17,9.5,6.2,2400,16.3,1306
239,세종,2021-04-18,10.3,5.9,2351,16.5,1542
239,세종,2021-04-19,12.1,3.1,608,21.6,1403
239,세종,2021-04-20,14.6,5.7,610,24.3,1459
239,세종,2021-04-21,18.5,8.9,544,28.7,1441
239,세종,2021-04-22,21.3,14,600,29.8,1525
239,세종,2021-04-23,18.8,15.4,621,21.8,1400
239,세종,2021-04-24,17.5,13.3,2348,24,1418
239,세종,2021-04-25,17.2,8.7,531,24.2,1640
239,세종,2021-04-26,16.2,9.9,508,22.6,1457
239,세종,2021-04-27,15.5,10.6,351,21.3,1533
239,세종,2021-04-28,15.7,12.3,600,19.7,1513
239,세종,2021-04-29,14.7,10.5,2342,19.7,1550
239,세종,2021-04-30,12.1,8.8,2352,17,1309
239,세종,2021-05-01,10,8,237,14,1305
239,세종,2021-05-02,12.1,7.2,458,18.7,1552
239,세종,2021-05-03,13.9,5.3,343,22.6,1517
239,세종,2021-05-04,16.4,11,358,22.2,1604
239,세종,2021-05-05,14,8.1,2400,19.9,1428
239,세종,2021-05-06,15,5.7,535,23,1551
239,세종,2021-05-07,14.3,8.9,2340,20.1,854
239,세종,2021-05-08,14.9,7.1,526,22.7,1421
239,세종,2021-05-09,15.7,7.1,527,22.9,1502
239,세종,2021-05-10,11.5,9.7,426,13.4,1705
239,세종,2021-05-11,15.9,11.6,258,20.7,1506
239,세종,2021-05-12,19.6,13.9,542,25.3,1518
239,세종,2021-05-13,21.2,13.7,510,28.9,1635
239,세종,2021-05-14,22.7,14.9,532,30.5,1439
239,세종,2021-05-15,21.5,18.4,411,26.6,1426
239,세종,2021-05-16,20.8,17.7,2351,22.2,1315
239,세종,2021-05-17,15.6,14.5,2205,17.7,1
239,세종,2021-05-18,18.2,14.5,50,24.2,1701
239,세종,2021-05-19,19.8,13.7,542,27.9,1444
239,세종,2021-05-20,16.2,15,2357,19,1102
239,세종,2021-05-21,14.7,12.9,2350,16.5,1431
239,세종,2021-05-22,18,11.7,438,25.3,1423
239,세종,2021-05-23,19.5,12.6,513,25.8,1418
239,세종,2021-05-24,19.4,15.3,2355,24.8,1433
239,세종,2021-05-25,15.5,11.4,759,20.6,1324
239,세종,2021-05-26,16.6,11.1,503,22.9,1416
239,세종,2021-05-27,16.4,12.8,2339,20.6,1405
239,세종,2021-05-28,14.4,11.2,223,18.9,1629
239,세종,2021-05-29,17.8,11.9,435,23.8,1311
239,세종,2021-05-30,19.3,11.5,515,27.3,1507
239,세종,2021-05-31,19.1,15.4,757,25.6,1553
239,세종,2021-06-01,21.3,16.2,250,27.2,1556
239,세종,2021-06-02,23.4,17.1,455,30,1352
239,세종,2021-06-03,17.8,15.3,2400,20.3,1
239,세종,2021-06-04,18.1,12.3,528,24.4,1524
239,세종,2021-06-05,20.9,15.9,111,26.1,1503
239,세종,2021-06-06,22.2,18,520,27.3,1559
239,세종,2021-06-07,21.7,15.7,522,28.3,1548
239,세종,2021-06-08,23.5,17.3,417,30.3,1547
239,세종,2021-06-09,25.7,19,516,32.2,1507
239,세종,2021-06-10,24.6,19.8,2356,30.3,1409
239,세종,2021-06-11,22.6,19.2,611,27.7,1447
239,세종,2021-06-12,23.8,18.6,454,30.2,1553
239,세종,2021-06-13,23.7,20.2,505,30.4,1624
239,세종,2021-06-14,23.9,19.2,511,29.5,1513
239,세종,2021-06-15,22.2,21.2,2340,24.2,1709
239,세종,2021-06-16,23.6,20.8,549,27.1,1644
239,세종,2021-06-17,21.2,19.4,329,24.2,1500
239,세종,2021-06-18,20.6,18.8,2309,23.5,1637
239,세종,2021-06-19,22.2,18,528,28.6,1616
239,세종,2021-06-20,23.2,16.7,532,29.7,1423
239,세종,2021-06-21,23.7,18.7,531,29.3,1357
239,세종,2021-06-22,22.7,17.1,344,27.7,1221
239,세종,2021-06-23,20.3,18.4,2354,23.5,827
239,세종,2021-06-24,22,17.8,303,27.2,1601
239,세종,2021-06-25,23.3,17.6,529,29.6,1611
239,세종,2021-06-26,22.4,19.2,157,26.5,1426
239,세종,2021-06-27,24.4,18.7,406,30.4,1449
239,세종,2021-06-28,24.6,21.3,540,28.9,1428
239,세종,2021-06-29,23.2,19.7,530,29.4,1148
239,세종,2021-06-30,24.1,20,535,29.7,1613
239,세종,2021-07-01,25.9,20.5,524,31.5,1551
239,세종,2021-07-02,26.5,22,618,31.6,1459
239,세종,2021-07-03,23,20.8,1937,26.5,1154
239,세종,2021-07-04,22.5,20.9,2241,24,323
239,세종,2021-07-05,22.1,19.9,328,26.2,1202
239,세종,2021-07-06,23.4,20.7,58,26.3,1531
239,세종,2021-07-07,25.2,22.8,744,28.2,1352
239,세종,2021-07-08,25.4,22,542,31.1,1419
239,세종,2021-07-09,25.1,22.3,519,29.8,1411
239,세종,2021-07-10,26.3,22.5,220,30.3,1431
239,세종,2021-07-11,25.7,23.4,542,30,1356
239,세종,2021-07-12,27.3,22.9,225,33.5,1646
239,세종,2021-07-13,28.3,24.3,521,32.8,1540
239,세종,2021-07-14,28.2,24.1,511,32.5,1047
239,세종,2021-07-15,28.4,24.3,459,34.5,1436
239,세종,2021-07-16,27.1,22.9,2400,33.6,1443
239,세종,2021-07-17,26.5,22.2,450,32,1426
239,세종,2021-07-18,26.2,22.8,2156,32.5,1204
239,세종,2021-07-19,26.1,22.7,8,32.2,1621
239,세종,2021-07-20,26.9,23.5,239,30.5,1305
239,세종,2021-07-21,28.9,23.1,544,34.3,1624
239,세종,2021-07-22,28.5,23.5,546,33.2,1319
239,세종,2021-07-23,29,24,532,34.3,1404
239,세종,2021-07-24,29.4,25,531,34.5,1503
239,세종,2021-07-25,28.9,24.8,435,32.4,1431
239,세종,2021-07-26,29.1,24,545,34,1543
239,세종,2021-07-27,29.3,23.2,527,34.5,1435
239,세종,2021-07-28,29.3,25.2,539,34.8,1634
239,세종,2021-07-29,28.8,24.1,556,34.1,1546
239,세종,2021-07-30,29.2,24.6,442,34.4,1537
239,세종,2021-07-31,28.4,24.9,232,33.8,1502
239,세종,2021-08-01,26,23.8,347,30.8,1225
239,세종,2021-08-02,25.4,24,154,28.4,1641
239,세종,2021-08-03,27.2,24,221,31.1,1422
239,세종,2021-08-04,28.3,24,600,32.8,1405
239,세종,2021-08-05,29,24.3,520,34.2,1533
239,세종,2021-08-06,28.2,24.7,450,34.5,1423
239,세종,2021-08-07,27.4,22.4,549,33.4,1508
239,세종,2021-08-08,26.2,23.2,515,29.8,1426
239,세종,2021-08-09,27.3,22.1,616,32.5,1646
239,세종,2021-08-10,26.5,23,2400,32,1517
239,세종,2021-08-11,26.6,22.1,441,32.7,1401
239,세종,2021-08-12,26,22.5,543,32.2,1336
239,세종,2021-08-13,25.8,22.2,53,29,1402
239,세종,2021-08-14,25.3,22,2319,28.8,1703
239,세종,2021-08-15,26.5,21.9,23,31.7,1406
239,세종,2021-08-16,26,21.8,551,30.2,1413
239,세종,2021-08-17,24.9,21.2,2350,29.9,1343
239,세종,2021-08-18,24,20,351,29.9,1255
239,세종,2021-08-19,24.2,20.4,606,29.4,1628
239,세종,2021-08-20,25.2,20.2,545,31.5,1336
239,세종,2021-08-21,23.9,22,1049,28.7,1611
239,세종,2021-08-22,24.7,21.9,518,29.1,1348
239,세종,2021-08-23,21.9,20.9,1906,23.2,7
239,세종,2021-08-24,23.9,21.1,153,27.6,1218
239,세종,2021-08-25,22.6,21,1157,24.3,959
239,세종,2021-08-26,24.7,21.4,509,28.7,1409
239,세종,2021-08-27,21.4,19.6,1414,24.3,829
239,세종,2021-08-28,22,19.3,336,25.2,1536
239,세종,2021-08-29,21.7,18.6,716,26.6,1538
239,세종,2021-08-30,22.2,19.6,525,24.9,1550
239,세종,2021-08-31,22.6,20.4,2010,26.3,1459
239,세종,2021-09-01,23.1,21.2,2313,25,1032
239,세종,2021-09-02,22.9,20.7,317,25.9,1303
239,세종,2021-09-03,23.2,19,609,27.7,1413
239,세종,2021-09-04,22.8,18,601,27.8,1442
239,세종,2021-09-05,21.7,18.2,548,24.5,1234
239,세종,2021-09-06,20.5,18,1938,23.5,1046
239,세종,2021-09-07,20.6,18.2,214,24.2,1541
239,세종,2021-09-08,21.8,18.6,2337,26.9,1457
239,세종,2021-09-09,21.6,16.9,436,28,1351
239,세종,2021-09-10,22.5,19,454,28,1509
239,세종,2021-09-11,22.9,18.5,329,29.4,1449
239,세종,2021-09-12,22.8,18.8,315,28.8,1342
239,세종,2021-09-13,23.7,20.8,2400,27.9,1307
239,세종,2021-09-14,22.4,19.3,519,25.7,1438
239,세종,2021-09-15,22.9,17.9,625,28.3,1422
239,세종,2021-09-16,22.3,17,607,26.4,1609
239,세종,2021-09-17,19.9,17.9,2320,22.7,1618
239,세종,2021-09-18,21.8,15.9,614,28,1529
239,세종,2021-09-19,22.3,18,536,27.9,1413
239,세종,2021-09-20,23,17.9,628,27.4,1430
239,세종,2021-09-21,22.1,20,552,26,1522
239,세종,2021-09-22,21.4,17.1,627,27.2,1332
239,세종,2021-09-23,19.9,15,610,25.5,1353
239,세종,2021-09-24,20.6,14.4,614,26.6,1401
239,세종,2021-09-25,20.8,17.2,403,24.2,1229
239,세종,2021-09-26,21,16.9,656,25.2,1250
239,세종,2021-09-27,21.6,18.2,615,26.7,1422
239,세종,2021-09-28,21.1,19.7,607,25.1,1320
239,세종,2021-09-29,21,19.2,2342,23.1,1152
239,세종,2021-09-30,21,17.4,411,27.3,1400
239,세종,2021-10-01,20.6,16.4,420,27.2,1456
239,세종,2021-10-02,20.3,15.2,422,26.8,1442
239,세종,2021-10-03,21.6,15.9,531,29.8,1310
239,세종,2021-10-04,22.5,17.6,159,28.7,1310
239,세종,2021-10-05,22.9,19,2343,28.6,1448
239,세종,2021-10-06,22,18.4,222,27.3,1406
239,세종,2021-10-07,19.6,18,2131,22.2,1141
239,세종,2021-10-08,19.9,18,336,22.1,1239
239,세종,2021-10-09,22.5,19.2,317,27.6,1507
239,세종,2021-10-10,22,16.8,2400,28.3,1145
239,세종,2021-10-11,15.3,12.2,656,18,1346
239,세종,2021-10-12,16.5,15.3,1218,17.3,307
239,세종,2021-10-13,19.4,15.8,612,24.4,1210
239,세종,2021-10-14,19.3,15.3,604,25.4,1413
239,세종,2021-10-15,18,15.7,1,21.8,1353
239,세종,2021-10-16,11.4,4.9,2355,17.2,3
239,세종,2021-10-17,5.6,1.2,619,12.2,1429
239,세종,2021-10-18,8.6,0.7,639,16.5,1453
239,세종,2021-10-19,9.9,4.9,2344,15.3,1430
